"Movie ID","Byte Length","Stub v/s Not Stub",,,
6942,8099,"Generic",,,
6943,9226,"Generic",,,
6944,10237,"Generic",,,
6945,8703,"Generic",,,
6946,7562,"Generic",,,
6947,7498,"Generic",,,
6948,7664,"Generic",,,
6949,7581,"Generic",,,
6950,5953,"Generic",,,
6951,7750,"Generic",,,
6952,11113,"Generic",,,
6953,7845,"Generic",,,
6954,7453,"Generic",,,
6955,9401,"Generic",,,
6956,6681,"Generic",,,
6957,6813,"Generic",,,
6958,10396,"Generic",,,
6959,9187,"Generic",,,
6960,9495,"Generic",,,
6961,7639,"Generic",,,
6962,7004,"Generic",,,
6963,7527,"Generic",,,
6964,7442,"Generic",,,
6965,6686,"Generic",,,
6966,7525,"Generic",,,
6967,7361,"Generic",,,
6968,7482,"Generic",,,
6969,8734,"Generic",,,
6970,8126,"Generic",,,
6971,6672,"Generic",,,
6972,7009,"Generic",,,
6973,6042,"Generic",,,
6974,6343,"Generic",,,
6975,6148,"Generic",,,
6976,6866,"Generic",,,
6977,8935,"Generic",,,
6978,6325,"Generic",,,
6979,7256,"Generic",,,
6980,6896,"Generic",,,
6981,7057,"Generic",,,
6982,7777,"Generic",,,
6983,7272,"Generic",,,
6984,7224,"Generic",,,
6985,7638,"Generic",,,
6986,6683,"Generic",,,
6987,8166,"Generic",,,
6988,7304,"Generic",,,
6989,8267,"Generic",,,
6990,6021,"Generic",,,
6991,9428,"Generic",,,
6992,7740,"Generic",,,
6993,6691,"Generic",,,
6994,6310,"Generic",,,
6995,7196,"Generic",,,
6996,6900,"Generic",,,
6997,9320,"Generic",,,
6998,8001,"Generic",,,
6999,8225,"Generic",,,
7000,7636,"Generic",,,
7001,7470,"Generic",,,
7002,7506,"Generic",,,
7003,11234,"Generic",,,
7004,8578,"Generic",,,
7005,6493,"Generic",,,
7006,7776,"Generic",,,
7007,7113,"Generic",,,
7008,8588,"Generic",,,
7009,10440,"Generic",,,
7010,7663,"Generic",,,
7011,8658,"Generic",,,
7012,8739,"Generic",,,
7013,8312,"Generic",,,
7014,8427,"Generic",,,
7015,8634,"Generic",,,
7016,9440,"Generic",,,
7017,8496,"Generic",,,
7018,8751,"Generic",,,
7019,10081,"Generic",,,
7020,8856,"Generic",,,
7021,7648,"Generic",,,
7022,7552,"Generic",,,
7023,7826,"Generic",,,
7024,8608,"Generic",,,
7025,10620,"Generic",,,
7026,23893,"Generic",,,
7027,8935,"Generic",,,
7028,10714,"Generic",,,
7029,8545,"Generic",,,
7030,11126,"Generic",,,
7031,6185,"Generic",,,
7032,9882,"Generic",,,
7033,5839,"Generic",,,
7034,7626,"Generic",,,
7035,7220,"Generic",,,
7036,6940,"Generic",,,
7037,8798,"Generic",,,
7038,8835,"Generic",,,
7039,8375,"Generic",,,
7040,7261,"Generic",,,
7041,11855,"Generic",,,
7042,8548,"Generic",,,
7043,11367,"Generic",,,
7044,6014,"Generic",,,
7045,11790,"Generic",,,
7046,8553,"Generic",,,
7047,9120,"Generic",,,
7048,8477,"Generic",,,
7049,8093,"Generic",,,
7050,9859,"Generic",,,
7051,10163,"Generic",,,
7052,18412,"Generic",,,
7053,9770,"Generic",,,
7054,7346,"Generic",,,
7055,11461,"Generic",,,
7056,7915,"Generic",,,
7057,8007,"Generic",,,
7058,5905,"Generic",,,
7059,6612,"Generic",,,
7060,7988,"Generic",,,
7061,6554,"Generic",,,
7062,7196,"Generic",,,
7063,9383,"Generic",,,
7064,8130,"Generic",,,
7065,8473,"Generic",,,
7066,8752,"Generic",,,
7067,9452,"Generic",,,
7068,7924,"Generic",,,
7069,8077,"Generic",,,
7070,14962,"Generic",,,
7071,8389,"Generic",,,
7072,7868,"Generic",,,
7073,9726,"Generic",,,
7074,8492,"Generic",,,
7075,8286,"Generic",,,
7076,7778,"Generic",,,
7077,8150,"Generic",,,
7078,8049,"Generic",,,
7079,10503,"Generic",,,
7080,8609,"Generic",,,
7081,7835,"Generic",,,
7082,9401,"Generic",,,
7083,8568,"Generic",,,
7084,8253,"Generic",,,
7085,10457,"Generic",,,
7086,7726,"Generic",,,
7087,7581,"Generic",,,
7088,9600,"Generic",,,
7089,8208,"Generic",,,
7090,9894,"Generic",,,
7091,9574,"Generic",,,
7092,7568,"Generic",,,
7093,9802,"Generic",,,
7094,7476,"Generic",,,
7095,7586,"Generic",,,
7096,10701,"Generic",,,
7097,7708,"Generic",,,
7098,9435,"Generic",,,
7099,11052,"Generic",,,
7100,6677,"Generic",,,
7101,9129,"Generic",,,
7102,9816,"Generic",,,
7103,9248,"Generic",,,
7104,8108,"Generic",,,
7105,7579,"Generic",,,
7106,9387,"Generic",,,
7107,6445,"Generic",,,
7108,8475,"Generic",,,
7109,9231,"Generic",,,
7110,7877,"Generic",,,
7111,9046,"Generic",,,
7112,8045,"Generic",,,
7113,9763,"Generic",,,
7114,11055,"Generic",,,
7115,6738,"Generic",,,
7116,7498,"Generic",,,
7117,9987,"Generic",,,
7118,6016,"Generic",,,
7119,10054,"Generic",,,
7120,10064,"Generic",,,
7121,9622,"Generic",,,
7122,8021,"Generic",,,
7123,8949,"Generic",,,
7124,8708,"Generic",,,
7125,8360,"Generic",,,
7126,10678,"Generic",,,
7127,11402,"Generic",,,
7128,11350,"Generic",,,
7129,7063,"Generic",,,
7130,7275,"Generic",,,
7131,8619,"Generic",,,
7132,8398,"Generic",,,
7133,7980,"Generic",,,
7134,9259,"Generic",,,
7135,7746,"Generic",,,
7136,7352,"Generic",,,
7137,9737,"Generic",,,
7138,7201,"Generic",,,
7139,6546,"Generic",,,
7140,8646,"Generic",,,
7141,7353,"Generic",,,
7142,8981,"Generic",,,
7143,7390,"Generic",,,
7144,11813,"Generic",,,
7145,12142,"Generic",,,
7146,10492,"Generic",,,
7147,9573,"Generic",,,
7148,8197,"Generic",,,
7149,9867,"Generic",,,
7150,7125,"Generic",,,
7151,9118,"Generic",,,
7152,7620,"Generic",,,
7153,8061,"Generic",,,
7154,8859,"Generic",,,
7155,8008,"Generic",,,
7156,7690,"Generic",,,
7157,7293,"Generic",,,
7158,7982,"Generic",,,
7159,6707,"Generic",,,
7160,6622,"Generic",,,
7161,8292,"Generic",,,
7162,8169,"Generic",,,
7163,7876,"Generic",,,
7164,7050,"Generic",,,
7165,7591,"Generic",,,
7166,7855,"Generic",,,
7167,8197,"Generic",,,
7168,7484,"Generic",,,
7169,7534,"Generic",,,
7170,7586,"Generic",,,
7171,6243,"Generic",,,
7172,8063,"Generic",,,
7173,6704,"Generic",,,
7174,7577,"Generic",,,
7175,6443,"Generic",,,
7176,6765,"Generic",,,
7177,6282,"Generic",,,
7178,7484,"Generic",,,
7179,6121,"Generic",,,
7180,8452,"Generic",,,
7181,7269,"Generic",,,
7182,6486,"Generic",,,
7183,8193,"Generic",,,
7184,7956,"Generic",,,
7185,8015,"Generic",,,
7186,9691,"Generic",,,
7187,9298,"Generic",,,
7188,7376,"Generic",,,
7189,5312,"Generic",,,
7190,6914,"Generic",,,
7191,6769,"Generic",,,
7192,6425,"Generic",,,
7193,7440,"Generic",,,
7194,8823,"Generic",,,
7195,6489,"Generic",,,
7196,6737,"Generic",,,
7197,6802,"Generic",,,
7198,6383,"Generic",,,
7199,6157,"Generic",,,
7200,8531,"Generic",,,
7201,7307,"Generic",,,
7202,8780,"Generic",,,
7203,7392,"Generic",,,
7204,8512,"Generic",,,
7205,9722,"Generic",,,
7206,9819,"Generic",,,
7207,8856,"Generic",,,
7208,7291,"Generic",,,
7209,8873,"Generic",,,
7210,6599,"Generic",,,
7211,6053,"Generic",,,
7212,9645,"Generic",,,
7213,7921,"Generic",,,
7214,6347,"Generic",,,
7215,7303,"Generic",,,
7216,7951,"Generic",,,
7217,6922,"Generic",,,
7218,9192,"Generic",,,
7219,7451,"Generic",,,
7220,6403,"Generic",,,
7221,7849,"Generic",,,
7222,5076,"Generic",,,
7223,12757,"Generic",,,
7224,10889,"Generic",,,
7225,11844,"Generic",,,
7226,7188,"Generic",,,
7227,8065,"Generic",,,
7228,8658,"Generic",,,
7229,6443,"Generic",,,
7230,7799,"Generic",,,
7231,4982,"Stub",,,
7232,8431,"Generic",,,
7233,6925,"Generic",,,
7234,7887,"Generic",,,
7235,6383,"Generic",,,
7236,7564,"Generic",,,
7237,6985,"Generic",,,
7238,7354,"Generic",,,
7239,6779,"Generic",,,
7240,7597,"Generic",,,
7241,8870,"Generic",,,
7242,8626,"Generic",,,
7243,7842,"Generic",,,
7244,8347,"Generic",,,
7245,6667,"Generic",,,
7246,7627,"Generic",,,
7247,6659,"Generic",,,
7248,7711,"Generic",,,
7249,8613,"Generic",,,
7250,9427,"Generic",,,
7251,8984,"Generic",,,
7252,8368,"Generic",,,
7253,8299,"Generic",,,
7254,9625,"Generic",,,
7255,6594,"Generic",,,
7256,7469,"Generic",,,
7257,6870,"Generic",,,
7258,8358,"Generic",,,
7259,9201,"Generic",,,
7260,6886,"Generic",,,
7261,8999,"Generic",,,
7262,10774,"Generic",,,
7263,6641,"Generic",,,
7264,8344,"Generic",,,
7265,8230,"Generic",,,
7266,7995,"Generic",,,
7267,8498,"Generic",,,
7268,5788,"Generic",,,
7269,8437,"Generic",,,
7270,9602,"Generic",,,
7271,10122,"Generic",,,
7272,9023,"Generic",,,
7273,8642,"Generic",,,
7274,9558,"Generic",,,
7275,8155,"Generic",,,
7276,9953,"Generic",,,
7277,10587,"Generic",,,
7278,8241,"Generic",,,
7279,8057,"Generic",,,
7280,8997,"Generic",,,
7281,7848,"Generic",,,
7282,11235,"Generic",,,
7283,12038,"Generic",,,
7284,9062,"Generic",,,
7285,8439,"Generic",,,
7286,5904,"Generic",,,
7287,9397,"Generic",,,
7288,8714,"Generic",,,
7289,6238,"Generic",,,
7290,8654,"Generic",,,
7291,11210,"Generic",,,
7292,10030,"Generic",,,
7293,8466,"Generic",,,
7294,15319,"Generic",,,
7295,6970,"Generic",,,
7296,7745,"Generic",,,
7297,6785,"Generic",,,
7298,8890,"Generic",,,
7299,8579,"Generic",,,
7300,7478,"Generic",,,
7301,6287,"Generic",,,
7302,6547,"Generic",,,
7303,7581,"Generic",,,
7304,7248,"Generic",,,
7305,7911,"Generic",,,
7306,10722,"Generic",,,
7307,6850,"Generic",,,
7308,12747,"Generic",,,
7309,8046,"Generic",,,
7310,8293,"Generic",,,
7311,9883,"Generic",,,
7312,7803,"Generic",,,
7313,8697,"Generic",,,
7314,7947,"Generic",,,
7315,7131,"Generic",,,
7316,9299,"Generic",,,
7317,9409,"Generic",,,
7318,7124,"Generic",,,
7319,21341,"Generic",,,
7320,8870,"Generic",,,
7321,9123,"Generic",,,
7322,10895,"Generic",,,
7323,8675,"Generic",,,
7324,9984,"Generic",,,
7325,7163,"Generic",,,
7326,8289,"Generic",,,
7327,7166,"Generic",,,
7328,8913,"Generic",,,
7329,6557,"Generic",,,
7330,8026,"Generic",,,
7331,6692,"Generic",,,
7332,11002,"Generic",,,
7333,9243,"Generic",,,
7334,9141,"Generic",,,
7335,8276,"Generic",,,
7336,8047,"Generic",,,
7337,9005,"Generic",,,
7338,10054,"Generic",,,
7339,8765,"Generic",,,
7340,9523,"Generic",,,
7341,8936,"Generic",,,
7342,7658,"Generic",,,
7343,8590,"Generic",,,
7344,8922,"Generic",,,
7345,6568,"Generic",,,
7346,8768,"Generic",,,
7347,9701,"Generic",,,
7348,8751,"Generic",,,
7349,8291,"Generic",,,
7350,7903,"Generic",,,
7351,9129,"Generic",,,
7352,7583,"Generic",,,
7353,7562,"Generic",,,
7354,10140,"Generic",,,
7355,9168,"Generic",,,
7356,6037,"Generic",,,
7357,6861,"Generic",,,
7358,9165,"Generic",,,
7359,7427,"Generic",,,
7360,10452,"Generic",,,
7361,8318,"Generic",,,
7362,9971,"Generic",,,
7363,7292,"Generic",,,
7364,7225,"Generic",,,
7365,6412,"Generic",,,
7366,7843,"Generic",,,
7367,7433,"Generic",,,
7368,7950,"Generic",,,
7369,7249,"Generic",,,
7370,7340,"Generic",,,
7371,8576,"Generic",,,
7372,8082,"Generic",,,
7373,11163,"Generic",,,
7374,9636,"Generic",,,
7375,8913,"Generic",,,
7376,13694,"Generic",,,
7377,9376,"Generic",,,
7378,10001,"Generic",,,
7379,11924,"Generic",,,
7380,9632,"Generic",,,
7381,8042,"Generic",,,
7382,7669,"Generic",,,
7383,7606,"Generic",,,
7384,6158,"Generic",,,
7385,7050,"Generic",,,
7386,7233,"Generic",,,
7387,7385,"Generic",,,
7388,8030,"Generic",,,
7389,7441,"Generic",,,
7390,7108,"Generic",,,
7391,8386,"Generic",,,
7392,8256,"Generic",,,
7393,7473,"Generic",,,
7394,6471,"Generic",,,
7395,6800,"Generic",,,
7396,6802,"Generic",,,
7397,7314,"Generic",,,
7398,8704,"Generic",,,
7399,7653,"Generic",,,
7400,7466,"Generic",,,
7401,8374,"Generic",,,
7402,5827,"Generic",,,
7403,3946,"Stub",,,
7404,7676,"Generic",,,
7405,7860,"Generic",,,
7406,7129,"Generic",,,
7407,7701,"Generic",,,
7408,6836,"Generic",,,
7409,7552,"Generic",,,
7410,8790,"Generic",,,
7411,8757,"Generic",,,
7412,8571,"Generic",,,
7413,6828,"Generic",,,
7414,7791,"Generic",,,
7415,6785,"Generic",,,
7416,9057,"Generic",,,
7417,7653,"Generic",,,
7418,6189,"Generic",,,
7419,3049,"Stub",,,
7420,7764,"Generic",,,
7421,8286,"Generic",,,
7422,6955,"Generic",,,
7423,6079,"Generic",,,
7424,5238,"Generic",,,
7425,7225,"Generic",,,
7426,8337,"Generic",,,
7427,7499,"Generic",,,
7428,10893,"Generic",,,
7429,8078,"Generic",,,
7430,7303,"Generic",,,
7431,11243,"Generic",,,
7432,6562,"Generic",,,
7433,8702,"Generic",,,
7434,7455,"Generic",,,
7435,6019,"Generic",,,
7436,10502,"Generic",,,
7437,6833,"Generic",,,
7438,7323,"Generic",,,
7439,7380,"Generic",,,
7440,15455,"Generic",,,
7441,9583,"Generic",,,
7442,7649,"Generic",,,
7443,6111,"Generic",,,
7444,7324,"Generic",,,
7445,10329,"Generic",,,
7446,10299,"Generic",,,
7447,10197,"Generic",,,
7448,5928,"Generic",,,
7449,8824,"Generic",,,
7450,11333,"Generic",,,
7451,8632,"Generic",,,
7452,7807,"Generic",,,
7453,7460,"Generic",,,
7454,6684,"Generic",,,
7455,7601,"Generic",,,
7456,8226,"Generic",,,
7457,6864,"Generic",,,
7458,8616,"Generic",,,
7459,8331,"Generic",,,
7460,6414,"Generic",,,
7461,8863,"Generic",,,
7462,9381,"Generic",,,
7463,6441,"Generic",,,
7464,7041,"Generic",,,
7465,7987,"Generic",,,
7466,10340,"Generic",,,
7467,9977,"Generic",,,
7468,6450,"Generic",,,
7469,6804,"Generic",,,
7470,8381,"Generic",,,
7471,8834,"Generic",,,
7472,8925,"Generic",,,
7473,8575,"Generic",,,
7474,8116,"Generic",,,
7475,11253,"Generic",,,
7476,9472,"Generic",,,
7477,9728,"Generic",,,
7478,9211,"Generic",,,
7479,10592,"Generic",,,
7480,7478,"Generic",,,
7481,10924,"Generic",,,
7482,9584,"Generic",,,
7483,6589,"Generic",,,
7484,8451,"Generic",,,
7485,11123,"Generic",,,
7486,11647,"Generic",,,
7487,10005,"Generic",,,
7488,6763,"Generic",,,
7489,7403,"Generic",,,
7490,8536,"Generic",,,
7491,7112,"Generic",,,
7492,7201,"Generic",,,
7493,9221,"Generic",,,
7494,7484,"Generic",,,
7495,8037,"Generic",,,
7496,8473,"Generic",,,
7497,8366,"Generic",,,
7498,7893,"Generic",,,
7499,9374,"Generic",,,
7500,8744,"Generic",,,
7501,9336,"Generic",,,
7502,8837,"Generic",,,
7503,15440,"Generic",,,
7504,10303,"Generic",,,
7505,11252,"Generic",,,
7506,8505,"Generic",,,
7507,8325,"Generic",,,
7508,7562,"Generic",,,
7509,7947,"Generic",,,
7510,9694,"Generic",,,
7511,9076,"Generic",,,
7512,8288,"Generic",,,
7513,9134,"Generic",,,
7514,12786,"Generic",,,
7515,8261,"Generic",,,
7516,9780,"Generic",,,
7517,8945,"Generic",,,
7518,8548,"Generic",,,
7519,10824,"Generic",,,
7520,7462,"Generic",,,
7521,8773,"Generic",,,
7522,7800,"Generic",,,
7523,7852,"Generic",,,
7524,8417,"Generic",,,
7525,7023,"Generic",,,
7526,9676,"Generic",,,
7527,6542,"Generic",,,
7528,8334,"Generic",,,
7529,6855,"Generic",,,
7530,7486,"Generic",,,
7531,9236,"Generic",,,
7532,12658,"Generic",,,
7533,8451,"Generic",,,
7534,6999,"Generic",,,
7535,6593,"Generic",,,
7536,8038,"Generic",,,
7537,9217,"Generic",,,
7538,8515,"Generic",,,
7539,8629,"Generic",,,
7540,11702,"Generic",,,
7541,6959,"Generic",,,
7542,7660,"Generic",,,
7543,6750,"Generic",,,
7544,6024,"Generic",,,
7545,8404,"Generic",,,
7546,6447,"Generic",,,
7547,9769,"Generic",,,
7548,8485,"Generic",,,
7549,7174,"Generic",,,
7550,7340,"Generic",,,
7551,7745,"Generic",,,
7552,7912,"Generic",,,
7553,12766,"Generic",,,
7554,6793,"Generic",,,
7555,9765,"Generic",,,
7556,6819,"Generic",,,
7557,9916,"Generic",,,
7558,6718,"Generic",,,
7559,7454,"Generic",,,
7560,7604,"Generic",,,
7561,10433,"Generic",,,
7562,8620,"Generic",,,
7563,8611,"Generic",,,
7564,6861,"Generic",,,
7565,10701,"Generic",,,
7566,7540,"Generic",,,
7567,9780,"Generic",,,
7568,10485,"Generic",,,
7569,9250,"Generic",,,
7570,7814,"Generic",,,
7571,8988,"Generic",,,
7572,9047,"Generic",,,
7573,7656,"Generic",,,
7574,8114,"Generic",,,
7575,10523,"Generic",,,
7576,7549,"Generic",,,
7577,8681,"Generic",,,
7578,8718,"Generic",,,
7579,6881,"Generic",,,
7580,7849,"Generic",,,
7581,7411,"Generic",,,
7582,7430,"Generic",,,
7583,9353,"Generic",,,
7584,6497,"Generic",,,
7585,16684,"Generic",,,
7586,10919,"Generic",,,
7587,10296,"Generic",,,
7588,7482,"Generic",,,
7589,5793,"Generic",,,
7590,7819,"Generic",,,
7591,8140,"Generic",,,
7592,7382,"Generic",,,
7593,7690,"Generic",,,
7594,7086,"Generic",,,
7595,9533,"Generic",,,
7596,8075,"Generic",,,
7597,7607,"Generic",,,
7598,8476,"Generic",,,
7599,7124,"Generic",,,
7600,6956,"Generic",,,
7601,8047,"Generic",,,
7602,7666,"Generic",,,
7603,5757,"Generic",,,
7604,6267,"Generic",,,
7605,6054,"Generic",,,
7606,7278,"Generic",,,
7607,6477,"Generic",,,
7608,6431,"Generic",,,
7609,5988,"Generic",,,
7610,6929,"Generic",,,
7611,10161,"Generic",,,
7612,6834,"Generic",,,
7613,8271,"Generic",,,
7614,6937,"Generic",,,
7615,6287,"Generic",,,
7616,6756,"Generic",,,
7617,7152,"Generic",,,
7618,5742,"Generic",,,
7619,7645,"Generic",,,
7620,6499,"Generic",,,
7621,6516,"Generic",,,
7622,6912,"Generic",,,
7623,6520,"Generic",,,
7624,6068,"Generic",,,
7625,6829,"Generic",,,
7626,8917,"Generic",,,
7627,8037,"Generic",,,
7628,5951,"Generic",,,
7629,8758,"Generic",,,
7630,6242,"Generic",,,
7631,8518,"Generic",,,
7632,7133,"Generic",,,
7633,9257,"Generic",,,
7634,6399,"Generic",,,
7635,9235,"Generic",,,
7636,7581,"Generic",,,
7637,8909,"Generic",,,
7638,6861,"Generic",,,
7639,8889,"Generic",,,
7640,8257,"Generic",,,
7641,7545,"Generic",,,
7642,10891,"Generic",,,
7643,6295,"Generic",,,
7644,9358,"Generic",,,
7645,8369,"Generic",,,
7646,6372,"Generic",,,
7647,7655,"Generic",,,
7648,6502,"Generic",,,
7649,4901,"Stub",,,
7650,8523,"Generic",,,
7651,6984,"Generic",,,
7652,9716,"Generic",,,
7653,9673,"Generic",,,
7654,7080,"Generic",,,
7655,10051,"Generic",,,
7656,7355,"Generic",,,
7657,6562,"Generic",,,
7658,8054,"Generic",,,
7659,11867,"Generic",,,
7660,9624,"Generic",,,
7661,8921,"Generic",,,
7662,9894,"Generic",,,
7663,7157,"Generic",,,
7664,6875,"Generic",,,
7665,11134,"Generic",,,
7666,14646,"Generic",,,
7667,10350,"Generic",,,
7668,7461,"Generic",,,
7669,7285,"Generic",,,
7670,8784,"Generic",,,
7671,10343,"Generic",,,
7672,8084,"Generic",,,
7673,8882,"Generic",,,
7674,8838,"Generic",,,
7675,6858,"Generic",,,
7676,9506,"Generic",,,
7677,10838,"Generic",,,
7678,7500,"Generic",,,
7679,8809,"Generic",,,
7680,8532,"Generic",,,
7681,8465,"Generic",,,
7682,8617,"Generic",,,
7683,6908,"Generic",,,
7684,9574,"Generic",,,
7685,7467,"Generic",,,
7686,7797,"Generic",,,
7687,6979,"Generic",,,
7688,7574,"Generic",,,
7689,10159,"Generic",,,
7690,7806,"Generic",,,
7691,7580,"Generic",,,
7692,6940,"Generic",,,
7693,9791,"Generic",,,
7694,6399,"Generic",,,
7695,8426,"Generic",,,
7696,6500,"Generic",,,
7697,7485,"Generic",,,
7698,8201,"Generic",,,
7699,15845,"Generic",,,
7700,9446,"Generic",,,
7701,10414,"Generic",,,
7702,7787,"Generic",,,
7703,6448,"Generic",,,
7704,8910,"Generic",,,
7705,6164,"Generic",,,
7706,7935,"Generic",,,
7707,8022,"Generic",,,
7708,8104,"Generic",,,
7709,6671,"Generic",,,
7710,7971,"Generic",,,
7711,6758,"Generic",,,
7712,6761,"Generic",,,
7713,7010,"Generic",,,
7714,7451,"Generic",,,
7715,7534,"Generic",,,
7716,9017,"Generic",,,
7717,8216,"Generic",,,
7718,7941,"Generic",,,
7719,11978,"Generic",,,
7720,6894,"Generic",,,
7721,8998,"Generic",,,
7722,8350,"Generic",,,
7723,11250,"Generic",,,
7724,6469,"Generic",,,
7725,8363,"Generic",,,
7726,9140,"Generic",,,
7727,6722,"Generic",,,
7728,7512,"Generic",,,
7729,8660,"Generic",,,
7730,7572,"Generic",,,
7731,7600,"Generic",,,
7732,9126,"Generic",,,
7733,10526,"Generic",,,
7734,12322,"Generic",,,
7735,8302,"Generic",,,
7736,8203,"Generic",,,
7737,6297,"Generic",,,
7738,10372,"Generic",,,
7739,11296,"Generic",,,
7740,9847,"Generic",,,
7741,9740,"Generic",,,
7742,9048,"Generic",,,
7743,8913,"Generic",,,
7744,13755,"Generic",,,
7745,9656,"Generic",,,
7746,9202,"Generic",,,
7747,7615,"Generic",,,
7748,9570,"Generic",,,
7749,10938,"Generic",,,
7750,8831,"Generic",,,
7751,9761,"Generic",,,
7752,7956,"Generic",,,
7753,6993,"Generic",,,
7754,6572,"Generic",,,
7755,11756,"Generic",,,
7756,6858,"Generic",,,
7757,9891,"Generic",,,
7758,7791,"Generic",,,
7759,8581,"Generic",,,
7760,6620,"Generic",,,
7761,7429,"Generic",,,
7762,7945,"Generic",,,
7763,8175,"Generic",,,
7764,8328,"Generic",,,
7765,8401,"Generic",,,
7766,9312,"Generic",,,
7767,8630,"Generic",,,
7768,7497,"Generic",,,
7769,7736,"Generic",,,
7770,8362,"Generic",,,
7771,11590,"Generic",,,
7772,17752,"Generic",,,
7773,7763,"Generic",,,
7774,8880,"Generic",,,
7775,9277,"Generic",,,
7776,9813,"Generic",,,
7777,7727,"Generic",,,
7778,8072,"Generic",,,
7779,7916,"Generic",,,
7780,9194,"Generic",,,
7781,11707,"Generic",,,
7782,9690,"Generic",,,
7783,7600,"Generic",,,
7784,6928,"Generic",,,
7785,9970,"Generic",,,
7786,9496,"Generic",,,
7787,6998,"Generic",,,
7788,7816,"Generic",,,
7789,6489,"Generic",,,
7790,8282,"Generic",,,
7791,9581,"Generic",,,
7792,8100,"Generic",,,
7793,7112,"Generic",,,
7794,8732,"Generic",,,
7795,6207,"Generic",,,
7796,8268,"Generic",,,
7797,7067,"Generic",,,
7798,6960,"Generic",,,
7799,7400,"Generic",,,
7800,8098,"Generic",,,
7801,6786,"Generic",,,
7802,7381,"Generic",,,
7803,6420,"Generic",,,
7804,7801,"Generic",,,
7805,5829,"Generic",,,
7806,6428,"Generic",,,
7807,9935,"Generic",,,
7808,8729,"Generic",,,
7809,7180,"Generic",,,
7810,7660,"Generic",,,
7811,8234,"Generic",,,
7812,5891,"Generic",,,
7813,7944,"Generic",,,
7814,7431,"Generic",,,
7815,6410,"Generic",,,
7816,10044,"Generic",,,
7817,9018,"Generic",,,
7818,7925,"Generic",,,
7819,8326,"Generic",,,
7820,7940,"Generic",,,
7821,6416,"Generic",,,
7822,7540,"Generic",,,
7823,6864,"Generic",,,
7824,5709,"Generic",,,
7825,10629,"Generic",,,
7826,8617,"Generic",,,
7827,7883,"Generic",,,
7828,8527,"Generic",,,
7829,7092,"Generic",,,
7830,5833,"Generic",,,
7831,7865,"Generic",,,
7832,8923,"Generic",,,
7833,7128,"Generic",,,
7834,6794,"Generic",,,
7835,8837,"Generic",,,
7836,7532,"Generic",,,
7837,7078,"Generic",,,
7838,11808,"Generic",,,
7839,6787,"Generic",,,
7840,11078,"Generic",,,
7841,7786,"Generic",,,
7842,8397,"Generic",,,
7843,6244,"Generic",,,
7844,10168,"Generic",,,
7845,8429,"Generic",,,
7846,8133,"Generic",,,
7847,10640,"Generic",,,
7848,8486,"Generic",,,
7849,16709,"Generic",,,
7850,7799,"Generic",,,
7851,7937,"Generic",,,
7852,8280,"Generic",,,
7853,11852,"Generic",,,
7854,7270,"Generic",,,
7855,6642,"Generic",,,
7856,5967,"Generic",,,
7857,8877,"Generic",,,
7858,7127,"Generic",,,
7859,8349,"Generic",,,
7860,9928,"Generic",,,
7861,6973,"Generic",,,
7862,9566,"Generic",,,
7863,5280,"Generic",,,
7864,7981,"Generic",,,
7865,7860,"Generic",,,
7866,9160,"Generic",,,
7867,9084,"Generic",,,
7868,10687,"Generic",,,
7869,7606,"Generic",,,
7870,9635,"Generic",,,
7871,9302,"Generic",,,
7872,9224,"Generic",,,
7873,5715,"Generic",,,
7874,9118,"Generic",,,
7875,6053,"Generic",,,
7876,9486,"Generic",,,
7877,8673,"Generic",,,
7878,8498,"Generic",,,
7879,10350,"Generic",,,
7880,10162,"Generic",,,
7881,7327,"Generic",,,
7882,6901,"Generic",,,
7883,8235,"Generic",,,
7884,9603,"Generic",,,
7885,7003,"Generic",,,
7886,11297,"Generic",,,
7887,8688,"Generic",,,
7888,8974,"Generic",,,
7889,9516,"Generic",,,
7890,8928,"Generic",,,
7891,8536,"Generic",,,
7892,7221,"Generic",,,
7893,7504,"Generic",,,
7894,8698,"Generic",,,
7895,8175,"Generic",,,
7896,7080,"Generic",,,
7897,7459,"Generic",,,
7898,9686,"Generic",,,
7899,8990,"Generic",,,
7900,9125,"Generic",,,
7901,9618,"Generic",,,
7902,8709,"Generic",,,
7903,8649,"Generic",,,
7904,9094,"Generic",,,
7905,9675,"Generic",,,
7906,6576,"Generic",,,
7907,7338,"Generic",,,
7908,8186,"Generic",,,
7909,8515,"Generic",,,
7910,9275,"Generic",,,
7911,8339,"Generic",,,
7912,7711,"Generic",,,
7913,8434,"Generic",,,
7914,8601,"Generic",,,
7915,6672,"Generic",,,
7916,6526,"Generic",,,
7917,8190,"Generic",,,
7918,8664,"Generic",,,
7919,8886,"Generic",,,
7920,9496,"Generic",,,
7921,6867,"Generic",,,
7922,10447,"Generic",,,
7923,8543,"Generic",,,
7924,7104,"Generic",,,
7925,7071,"Generic",,,
7926,6908,"Generic",,,
7927,7219,"Generic",,,
7928,7619,"Generic",,,
7929,7362,"Generic",,,
7930,6393,"Generic",,,
7931,7359,"Generic",,,
7932,7083,"Generic",,,
7933,7985,"Generic",,,
7934,7160,"Generic",,,
7935,7774,"Generic",,,
7936,6825,"Generic",,,
7937,7366,"Generic",,,
7938,7225,"Generic",,,
7939,6730,"Generic",,,
